Year,Month,Group,Sub Group,Description,Rural,Urban,Combined,,
2017,October,,,General Index (All Groups),3.36,3.81,3.58,,
2017,November,,,General Index (All Groups),4.79,4.9,4.88,,
2017,December,,,General Index (All Groups),5.27,5.09,5.21,,
2018,January,,,General Index (All Groups),5.21,4.93,5.07,,
2018,February,,,General Index (All Groups),4.45,4.52,4.44,,
2018,March,,,General Index (All Groups),4.44,4.12,4.28,,
2018,April,,,General Index (All Groups),4.67,4.42,4.58,,
2018,May,,,General Index (All Groups),4.88,4.72,4.87,,
2018,June,,,General Index (All Groups),4.93,4.85,4.92,,
2018,July,,,General Index (All Groups),4.11,4.32,4.17,,
2018,August,,,General Index (All Groups),3.41,3.99,3.69,,
2018,September,,,General Index (All Groups),3.27,4.31,3.7,,
2018,October,,,General Index (All Groups),2.82,4.04,3.38,,
2018,November,,,General Index (All Groups),1.71,3.12,2.33,,
2018,December,,,General Index (All Groups),1.5,2.91,2.11,,
2019,January,,,General Index (All Groups),1.22,2.91,1.97,,
2019,February,,,General Index (All Groups),1.81,3.43,2.57,,
2019,March,,,General Index (All Groups),1.8,4.1,2.86,,
2019,April,,,General Index (All Groups),1.87,4.3,2.99,,
2019,May,,,General Index (All Groups),1.86,4.51,3.05,,
2019,June,,,General Index (All Groups),2.21,4.33,3.18,,
2019,July,,,General Index (All Groups),2.19,4.22,3.15,,
2019,August,,,General Index (All Groups),2.25,4.49,3.28,,
2019,September,,,General Index (All Groups),3.24,4.78,3.99,,
2019,October,,,General Index (All Groups),4.29,5.11,4.62,,
2019,November,,,General Index (All Groups),5.27,5.76,5.54,,
2019,December,,,General Index (All Groups),7.33,7.46,7.35,,
2020,January,,,General Index (All Groups),7.73,7.39,7.59,,
2020,February,,,General Index (All Groups),6.67,6.57,6.58,,
2020,March,,,General Index (All Groups),6.09,5.59,5.84,,
2020,June,,,General Index (All Groups),6.34,6.12,6.23,,
2020,July,,,General Index (All Groups),6.76,6.7,6.73,,
2020,August,,,General Index (All Groups),6.66,6.8,6.69,,
2020,September,,,General Index (All Groups),7.36,7.26,7.27,,
2020,October,,,General Index (All Groups),7.75,7.33,7.61,,
2020,November,,,General Index (All Groups),7.2,6.73,6.93,,
2020,December,,,General Index (All Groups),4.07,5.19,4.59,,
2021,January,,,General Index (All Groups),3.23,5.13,4.06,,
2021,February,,,General Index (All Groups),4.19,5.96,5.03,,
2021,March,,,General Index (All Groups),4.61,6.52,5.52,,
2021,April,,,General Index (All Groups),3.75,4.71,4.23,,
2021,May,,,General Index (All Groups),6.55,5.91,6.3,,
2021,June,,,General Index (All Groups),6.16,6.37,6.26,,
2021,July,,,General Index (All Groups),5.49,5.82,5.59,,
2021,August,,,General Index (All Groups),5.28,5.32,5.3,,
2021,September,,,General Index (All Groups),4.13,4.57,4.35,,
2021,October,,,General Index (All Groups),4.07,5.04,4.48,,
2021,November,,,General Index (All Groups),4.29,5.54,4.91,,
2021,December,,,General Index (All Groups),5.36,5.9,5.66,,
2022,January,,,General Index (All Groups),6.12,5.91,6.01,,
2022,February,,,General Index (All Groups),6.38,5.75,6.07,,
2022,March,,,General Index (All Groups),7.66,6.12,6.95,,
2022,April,,,General Index (All Groups),8.38,7.09,7.79,,
2022,May,,,General Index (All Groups),7.08,7.08,7.04,,
2022,June,,,General Index (All Groups),7.09,6.86,7.01,,
2022,July,,,General Index (All Groups),6.8,6.49,6.71,,
2022,August,,,General Index (All Groups),7.15,6.72,7,,
2022,September,,,General Index (All Groups),7.56,7.27,7.41,,
2022,October,,,General Index (All Groups),6.98,6.5,6.77,,
2022,November,,,General Index (All Groups),6.09,5.68,5.88,,
2022,December,,,General Index (All Groups),6.05,5.39,5.72,,
2023,January,,,General Index (All Groups),6.85,6,6.52,,
2023,February,,,General Index (All Groups),6.72,6.1,6.44,,
2023,March,,,General Index (All Groups),5.51,5.89,5.66,,
2023,April,,,General Index (All Groups),4.68,4.85,4.7,,
2023,May,,,General Index (All Groups),4.23,4.33,4.31,,
2023,June,,,General Index (All Groups),4.78,4.96,4.87,,
2023,July,,,General Index (All Groups),7.63,7.2,7.44,,
2023,August,,,General Index (All Groups),7.02,6.59,6.83,,
2023,September,,,General Index (All Groups),5.33,4.65,5.02,,
2023,October,,,General Index (All Groups),5.12,4.62,4.87,,
2023,November,,,General Index (All Groups),5.85,5.26,5.55,,
2023,December,,,General Index (All Groups),5.93,5.46,5.69,,
2024,January,,,General Index (All Groups),5.34,4.92,5.1,,
2024,February,,,General Index (All Groups),5.34,4.78,5.09,,
2024,March,,,General Index (All Groups),5.51,4.14,4.85,,
2024,April,,,General Index (All Groups),5.43,4.11,4.83,,
2024,May,,,General Index (All Groups),5.34,4.21,4.8,,
2024,June,,,General Index (All Groups),5.66,4.39,5.08,,
2024,July,,,General Index (All Groups),4.1,3.03,3.6,,
2024,August,,,General Index (All Groups),4.16,3.14,3.65,,
2024,September,,,General Index (All Groups),5.87,5.05,5.49,,
2024,October,,,General Index (All Groups),6.68,5.62,6.21,,
2024,November,,,General Index (All Groups),5.95,4.89,5.48,,
2024,December,,,General Index (All Groups),5.76,4.58,5.22,,
2025,January,,,General Index (All Groups),4.59,3.87,4.26,,
2025,February,,,General Index (All Groups),3.79,3.32,3.61,,
2025,March,,,General Index (All Groups),3.25,3.43,3.34,,
2025,April,,,General Index (All Groups),2.92,3.36,3.16,,
2025,May,,,General Index (All Groups),2.59,3.07,2.82,,
2014,January,,,Consumer Food Price Index,10.07,8.81,9.68,,
2014,February,,,Consumer Food Price Index,8.38,7.02,7.89,,
2014,March,,,Consumer Food Price Index,9.02,7.96,8.64,,
2014,April,,,Consumer Food Price Index,9.64,8.66,9.21,,
2014,May,,,Consumer Food Price Index,9.55,7.92,8.89,,
2014,June,,,Consumer Food Price Index,8.05,5.62,7.21,,
2014,July,,,Consumer Food Price Index,9.27,8.18,8.85,,
2014,August,,,Consumer Food Price Index,9.28,7.78,8.7,,
2014,September,,,Consumer Food Price Index,6.33,5.99,6.22,,
2014,October,,,Consumer Food Price Index,3.98,3.36,3.88,,
2014,November,,,Consumer Food Price Index,1.29,0.88,1.13,,
2014,December,,,Consumer Food Price Index,3.53,4.75,3.96,,
